City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
294,Roald,NO,2022-01-31 20:35:13,62.5833,6.1333,32.32,86,20,13.8
295,Akureyri,IS,2022-01-31 20:35:14,65.6835,-18.0878,19.33,93,100,1.14
296,Sri Aman,MY,2022-01-31 20:35:14,1.2376,111.4621,75.25,94,99,0.0
297,Torbay,CA,2022-01-31 20:35:14,47.6666,-52.7314,33.76,72,75,13.8
298,Kaeo,NZ,2022-01-31 20:35:14,-35.1,173.7833,71.33,90,100,14.76
299,Yanai,JP,2022-01-31 20:35:15,33.9667,132.1167,35.58,70,68,6.93
300,Hithadhoo,MV,2022-01-31 20:31:49,-0.6,73.0833,82.4,72,32,9.35
301,Gazojak,TM,2022-01-31 20:35:15,41.1875,61.4036,35.42,67,1,10.0
302,Campbell River,CA,2022-01-31 20:35:16,50.0163,-125.2446,42.33,75,20,2.3
303,Touros,BR,2022-01-31 20:34:41,-5.1989,-35.4608,85.1,74,33,14.07
304,Tinskoy,RU,2022-01-31 20:35:16,56.1525,96.9161,-10.64,100,63,2.15
305,Linxia,CN,2022-01-31 20:35:16,35.6003,103.2064,10.85,86,77,4.07
306,Ler,SS,2022-01-31 20:35:17,8.3018,30.1418,79.77,16,95,10.27
307,Oistins,BB,2022-01-31 20:35:06,13.0667,-59.5333,84.29,65,40,13.8
308,Naousa,GR,2022-01-31 20:35:01,40.6329,22.0534,40.5,50,100,1.5
309,Kodiak,US,2022-01-31 20:35:17,57.79,-152.4072,24.31,80,100,3.44
310,Rodrigues Alves,BR,2022-01-31 20:35:18,-7.738,-72.6509,84.4,66,98,4.14
311,Tete,MZ,2022-01-31 20:35:18,-16.1564,33.5867,77.09,100,40,3.44
312,Tura,IN,2022-01-31 20:35:18,25.5198,90.2201,53.73,63,7,3.94
313,Richmond,US,2022-01-31 20:32:52,37.5538,-77.4603,47.32,43,20,5.01
314,Manokwari,ID,2022-01-31 20:35:19,-0.8667,134.0833,75.87,80,100,11.14
315,Sidrolandia,BR,2022-01-31 20:35:19,-20.9319,-54.9614,74.19,79,46,5.99
316,Jalu,LY,2022-01-31 20:35:19,29.0331,21.5482,55.92,62,62,7.96
317,Samana,DO,2022-01-31 20:35:20,19.2056,-69.3369,82.36,83,75,4.61
318,Biloela,AU,2022-01-31 20:35:20,-24.4167,150.5,75.88,81,9,4.74
319,Ketchikan,US,2022-01-31 20:35:20,55.3422,-131.6461,39.18,93,40,3.44
320,Moranbah,AU,2022-01-31 20:35:21,-22.0016,148.0466,77.0,77,14,5.3
321,Flinders,AU,2022-01-31 20:30:40,-34.5833,150.8552,74.17,89,15,5.99
322,Namibe,AO,2022-01-31 20:35:21,-15.1961,12.1522,72.5,74,94,8.37
323,Urmary,RU,2022-01-31 20:35:21,55.6789,47.944,26.58,97,99,10.83
324,Pisco,PE,2022-01-31 20:34:40,-13.7,-76.2167,75.25,64,0,20.71
325,Manitouwadge,CA,2022-01-31 20:36:22,49.1215,-85.8403,25.52,84,100,12.12
326,Srednekolymsk,RU,2022-01-31 20:36:22,67.45,153.6833,-15.59,93,100,4.36
327,Tigil,RU,2022-01-31 20:36:23,57.8,158.6667,8.98,85,4,9.06
328,Meadow Lake,US,2022-01-31 20:36:23,34.8014,-106.5436,59.77,20,8,3.83
329,Byron Bay,AU,2022-01-31 20:36:23,-28.65,153.6167,79.05,86,26,2.62
330,Batticaloa,LK,2022-01-31 20:35:50,7.7102,81.6924,79.2,69,100,9.19
331,Kikwit,CD,2022-01-31 20:36:24,-5.041,18.8162,71.8,93,100,3.33
332,Rio Grande,BR,2022-01-31 20:36:24,-32.035,-52.0986,80.71,77,29,20.09
333,Rock Sound,BS,2022-01-31 20:36:25,24.9,-76.2,67.62,57,7,14.56
334,Jasper,US,2022-01-31 20:33:38,37.2001,-94.3502,67.44,23,20,5.99
335,Half Moon Bay,US,2022-01-31 20:36:25,37.4636,-122.4286,62.73,76,0,1.99
336,Yeppoon,AU,2022-01-31 20:36:25,-23.1333,150.7333,73.18,81,29,2.98
337,Olinda,BR,2022-01-31 20:34:43,-8.0089,-34.8553,83.93,70,20,6.91
338,Ballina,AU,2022-01-31 20:36:26,-28.8667,153.5667,73.78,96,21,0.0
339,Wick,GB,2022-01-31 20:36:26,58.4333,-3.0833,40.75,87,75,5.75
340,Miri,MY,2022-01-31 20:36:27,4.4148,114.0089,77.14,94,40,6.91
341,Fujin,CN,2022-01-31 20:36:27,47.26,132.0322,-5.26,94,7,8.55
342,Port Hardy,CA,2022-01-31 20:36:28,50.6996,-127.4199,42.98,81,75,6.91
343,Zhangye,CN,2022-01-31 20:36:28,38.9342,100.4517,18.57,33,100,3.89
344,Naliya,IN,2022-01-31 20:36:28,23.2667,68.8333,67.86,91,0,7.2
345,Marfino,RU,2022-01-31 20:36:29,55.7028,37.3822,30.15,100,100,6.71
346,Atar,MR,2022-01-31 20:36:29,20.5169,-13.0499,81.16,12,100,8.21
347,Wilmington,US,2022-01-31 20:36:30,34.2257,-77.9447,57.11,55,0,4.61
348,Sept-Iles,CA,2022-01-31 20:35:01,50.2001,-66.3821,12.72,49,20,8.01
349,Vestmannaeyjar,IS,2022-01-31 20:36:30,63.4427,-20.2734,42.15,77,100,34.18
350,Matara,LK,2022-01-31 20:36:31,5.9485,80.5353,72.84,91,5,9.04
351,Limoges,FR,2022-01-31 20:36:31,45.75,1.3333,39.76,75,40,8.05
352,Kirakira,SB,2022-01-31 20:36:31,-10.4544,161.9205,80.98,84,87,3.36
353,Ostrovnoy,RU,2022-01-31 20:32:58,68.0531,39.5131,8.69,93,98,5.97
354,Sosnovo-Ozerskoye,RU,2022-01-31 20:36:32,52.5249,111.5418,-29.22,100,92,1.74
355,Porto Walter,BR,2022-01-31 20:36:32,-8.2686,-72.7439,87.53,49,90,6.04
356,Waw,SS,2022-01-31 20:36:33,7.7029,27.9953,76.78,19,100,5.55
357,Dunedin,NZ,2022-01-31 20:34:31,-45.8742,170.5036,65.8,79,69,5.99
358,Tonantins,BR,2022-01-31 20:36:33,-2.8731,-67.8022,83.35,73,100,1.97
359,Chodavaram,IN,2022-01-31 20:36:33,17.8333,82.95,67.84,76,10,2.28
360,Killybegs,IE,2022-01-31 20:36:34,54.6333,-8.45,49.44,88,100,27.27
361,Mayo,US,2022-01-31 20:36:34,38.8876,-76.5119,38.89,57,100,7.0
362,Talaya,RU,2022-01-31 20:36:35,61.3833,152.75,-13.95,99,100,5.12
363,Havelock,US,2022-01-31 20:34:20,34.8791,-76.9013,55.94,44,100,1.99
364,Peniche,PT,2022-01-31 20:36:35,39.3558,-9.3811,56.68,90,0,10.09
365,Zvishavane,ZW,2022-01-31 20:36:35,-20.3267,30.0665,67.89,73,28,3.56
366,Nanae,JP,2022-01-31 20:36:36,41.8833,140.6833,16.14,81,8,3.74
367,San Quintin,MX,2022-01-31 20:36:36,30.4833,-115.95,64.92,50,66,10.2
368,Alcudia,ES,2022-01-31 20:36:37,39.8532,3.1214,51.69,79,31,6.82
369,Comodoro Rivadavia,AR,2022-01-31 20:36:37,-45.8667,-67.5,78.66,17,0,23.02
370,Auki,SB,2022-01-31 20:37:38,-8.7676,160.7034,79.18,86,98,2.98
371,Alta Floresta,BR,2022-01-31 20:37:38,-9.8756,-56.0861,87.62,66,40,6.91
372,Lorengau,PG,2022-01-31 20:34:00,-2.0226,147.2712,77.58,91,100,11.88
373,Havre-Saint-Pierre,CA,2022-01-31 20:37:39,50.2334,-63.5986,14.0,67,100,9.22
374,Znamenskoye,RU,2022-01-31 20:37:39,57.1281,73.8282,9.54,97,96,4.59
375,Matagami,CA,2022-01-31 20:37:40,49.7502,-77.6328,1.51,60,0,9.22
376,Plainview,US,2022-01-31 20:37:40,40.7765,-73.4673,32.09,50,0,1.01
377,Quzhou,CN,2022-01-31 20:37:40,28.9594,118.8686,40.55,90,100,5.53
378,Vao,NC,2022-01-31 20:37:41,-22.6667,167.4833,77.56,85,100,9.69
379,Logstor,DK,2022-01-31 20:37:41,56.9624,9.2583,35.98,94,100,11.97
380,Plettenberg Bay,ZA,2022-01-31 20:37:42,-34.0527,23.3716,74.75,74,100,4.9
381,Campo Verde,BR,2022-01-31 20:37:42,-20.4167,-54.0667,74.41,82,99,5.82
382,Morondava,MG,2022-01-31 20:36:33,-20.2833,44.2833,79.66,77,0,4.05
383,Herat,AF,2022-01-31 20:37:43,34.5,62.0,41.32,39,38,7.92
384,Gubden,RU,2022-01-31 20:37:43,42.5681,47.5658,23.36,58,23,6.11
385,Taoudenni,ML,2022-01-31 20:37:43,22.6783,-3.9836,71.71,8,81,14.25
386,Laguna,US,2022-01-31 20:35:02,38.421,-121.4238,65.21,58,0,4.0
387,Tukrah,LY,2022-01-31 20:37:44,32.5341,20.5791,57.29,72,93,17.38
388,Bhusawal,IN,2022-01-31 20:37:44,21.05,75.7667,65.66,26,3,1.77
389,Wanlaweyn,SO,2022-01-31 20:37:45,2.6185,44.8938,76.8,79,56,12.44
390,Athabasca,CA,2022-01-31 20:37:45,54.7169,-113.2854,3.02,83,99,13.89
391,Inhambane,MZ,2022-01-31 20:37:45,-23.865,35.3833,76.84,81,36,9.33
392,Kenai,US,2022-01-31 20:37:46,60.5544,-151.2583,10.02,92,75,0.0
393,Saint Anthony,US,2022-01-31 20:34:13,45.0205,-93.218,29.3,71,0,4.0
394,Morros,BR,2022-01-31 20:37:46,-9.4467,-46.3003,78.98,69,100,2.77
395,Gusau,NG,2022-01-31 20:37:47,12.1628,6.6614,67.32,15,1,9.71
396,Puli,TW,2022-01-31 20:37:47,23.9664,120.9695,59.22,72,97,2.8
397,Santa Maria La Alta,MX,2022-01-31 20:37:48,18.6,-97.6667,71.11,38,8,14.5
398,Pasni,PK,2022-01-31 20:37:48,25.2631,63.471,73.45,54,0,6.67
399,Illela,NG,2022-01-31 20:37:48,13.7292,5.2975,67.01,11,0,12.84
400,Jiayuguan,CN,2022-01-31 20:37:49,39.8167,98.3,16.07,29,100,3.36
401,Likhoslavl,RU,2022-01-31 20:37:49,57.1275,35.464,26.19,97,100,2.39
402,Curaca,BR,2022-01-31 20:37:49,-8.9903,-39.9094,90.01,31,23,10.71
403,Sabha,LY,2022-01-31 20:37:49,27.0377,14.4283,50.95,43,0,7.31
404,Katsuura,JP,2022-01-31 20:34:56,35.1333,140.3,40.19,46,79,6.78
405,Pimentel,PE,2022-01-31 20:37:50,-6.8367,-79.9342,79.09,53,0,17.27
406,Ewa Beach,US,2022-01-31 20:36:09,21.3156,-158.0072,78.75,62,0,5.75
407,Valsamata,GR,2022-01-31 20:37:50,38.1667,20.6,40.57,79,100,15.66
408,Garowe,SO,2022-01-31 20:37:51,8.4054,48.4845,70.93,79,75,12.82
409,Merritt Island,US,2022-01-31 20:37:51,28.5392,-80.672,70.16,44,0,6.91
410,Beysehir,TR,2022-01-31 20:37:51,37.6773,31.7246,20.23,98,87,5.55
411,Erzin,TR,2022-01-31 20:37:51,36.9559,36.2,43.52,85,100,3.65
412,Daru,PG,2022-01-31 20:33:43,-9.0763,143.2092,77.61,87,100,11.03
413,Zapresic,HR,2022-01-31 20:37:52,45.8564,15.8078,35.02,83,100,2.06
414,Katsina,NG,2022-01-31 20:38:52,12.9894,7.6006,62.24,15,0,10.4
415,Loandjili,CG,2022-01-31 20:38:52,-4.7561,11.8578,78.91,94,75,5.75
416,Lourical,PT,2022-01-31 20:38:53,40.0039,-8.7374,51.66,81,0,1.92
417,Novyy Urengoy,RU,2022-01-31 20:38:53,66.0833,76.6333,0.32,98,100,6.24
418,Collie,AU,2022-01-31 20:36:09,-33.3667,116.15,54.99,62,54,11.27
419,Iralaya,HN,2022-01-31 20:38:54,15.0,-83.2333,82.49,64,87,10.76
420,Hami,CN,2022-01-31 20:38:54,42.8,93.45,21.29,37,0,3.11
421,Maunabo,PR,2022-01-31 20:38:55,18.0072,-65.8993,85.46,75,3,5.14
422,Portland,US,2022-01-31 20:34:43,45.5234,-122.6762,48.52,80,75,1.99
423,Houma,US,2022-01-31 20:36:29,29.5958,-90.7195,71.01,53,0,17.27
424,Trogir,HR,2022-01-31 20:38:55,43.5125,16.2517,48.25,81,75,14.97
425,Mafinga,TZ,2022-01-31 20:38:56,-7.25,35.0667,66.18,96,100,5.46
426,Payo,ID,2022-01-31 20:38:56,-3.7508,103.6372,72.34,96,100,1.72
427,Tucuman,AR,2022-01-31 20:38:56,-26.8241,-65.2226,89.6,51,75,3.44
428,Jijiga,ET,2022-01-31 20:38:57,9.35,42.8,59.88,37,30,1.9
429,San Cristobal,VE,2022-01-31 20:38:57,7.7669,-72.225,78.98,46,84,3.74
430,Kambove,CD,2022-01-31 20:38:57,-10.8764,26.5969,62.13,96,100,1.63
431,Saint-Georges,GD,2022-01-31 20:38:58,12.0564,-61.7485,83.88,74,40,17.27
432,Hobbs,US,2022-01-31 20:35:37,32.7026,-103.136,64.2,19,0,5.01
433,Aswan,EG,2022-01-31 20:38:58,24.0934,32.907,56.5,44,0,9.22
434,San Martin,AR,2022-01-31 20:38:59,-33.081,-68.4681,84.74,18,0,5.23
435,Petropavlovsk-Kamchatskiy,RU,2022-01-31 20:38:59,53.0452,158.6483,27.19,59,75,22.37
436,Chumikan,RU,2022-01-31 20:38:59,54.7183,135.315,-4.47,87,82,14.41
437,Altamira,BR,2022-01-31 20:38:59,-3.2033,-52.2064,86.09,66,75,5.75
438,Coihaique,CL,2022-01-31 20:36:35,-45.5752,-72.0662,60.75,55,75,6.91
439,Sakaiminato,JP,2022-01-31 20:39:00,35.55,133.2333,33.78,93,75,3.44
440,Razole,IN,2022-01-31 20:39:00,16.4833,81.8333,64.26,93,8,1.63
441,Kismayo,SO,2022-01-31 20:39:01,-0.3582,42.5454,77.83,78,83,12.77
442,Grong,NO,2022-01-31 20:39:01,64.4654,12.3149,27.82,88,100,5.08
443,Huaicheng,CN,2022-01-31 20:39:01,23.9051,112.1931,46.06,94,100,2.3
444,Cienfuegos,CU,2022-01-31 20:39:02,22.1461,-80.4356,78.94,36,20,8.05
445,Miraflores,MX,2022-01-31 20:39:02,19.2167,-98.8083,73.02,29,8,4.45
446,San Julian,MX,2022-01-31 20:39:03,21.0167,-102.1667,74.19,17,2,23.64
447,Kavaratti,IN,2022-01-31 20:39:03,10.5669,72.642,80.49,72,2,10.58
448,Ponta Delgada,PT,2022-01-31 20:39:04,37.7333,-25.6667,60.49,77,20,9.22
449,Mount Isa,AU,2022-01-31 20:39:04,-20.7333,139.5,76.77,100,75,4.61
450,Palora,EC,2022-01-31 20:39:04,-1.7,-77.9333,73.51,66,93,1.74
451,The Valley,AI,2022-01-31 20:39:05,18.217,-63.0578,84.06,65,20,10.36
452,Wad Madani,SD,2022-01-31 20:39:05,14.4012,33.5199,66.36,18,4,12.28
453,Davenport,US,2022-01-31 20:36:09,41.5236,-90.5776,39.56,60,0,14.0
454,Turukhansk,RU,2022-01-31 20:39:06,65.8167,87.9833,10.33,94,100,13.04
455,Kaduy,RU,2022-01-31 20:39:06,59.2,37.15,23.04,95,100,7.31
456,Haines Junction,CA,2022-01-31 20:39:06,60.7522,-137.5108,-16.65,69,95,1.14
457,Cao Bang,VN,2022-01-31 20:39:07,22.6667,106.25,49.12,92,100,0.94
458,Quelimane,MZ,2022-01-31 20:34:58,-17.8786,36.8883,80.55,78,0,4.61
459,Martapura,ID,2022-01-31 20:39:07,-3.4167,114.85,77.09,94,100,4.61
460,Kruisfontein,ZA,2022-01-31 20:39:08,-34.0033,24.7314,73.89,93,100,2.21
461,Olafsvik,IS,2022-01-31 20:34:43,64.8945,-23.7142,32.59,91,81,8.5
462,Khartoum,SD,2022-01-31 20:36:35,15.5518,32.5324,66.02,20,24,1.01
463,Bud,US,2022-01-31 20:40:08,39.447,-86.1758,40.86,54,85,6.38
464,Xique-Xique,BR,2022-01-31 20:40:08,-10.8218,-42.7263,83.26,61,84,2.82
465,Palmeira,BR,2022-01-31 20:40:09,-25.4294,-50.0064,77.63,79,32,5.39
466,Port Hueneme,US,2022-01-31 20:40:09,34.1478,-119.1951,68.27,52,0,4.61
467,Verkhnevilyuysk,RU,2022-01-31 20:40:10,63.4453,120.3167,-29.2,100,95,3.38
468,Pacific Grove,US,2022-01-31 20:40:10,36.6177,-121.9166,63.95,67,100,3.0
469,Lago Da Pedra,BR,2022-01-31 20:40:10,-4.3333,-45.1667,78.69,88,36,2.21
470,Hannibal,US,2022-01-31 20:36:25,39.7084,-91.3585,49.12,31,0,8.05
471,Del Rio,US,2022-01-31 20:39:59,29.3627,-100.8968,75.24,37,75,5.75
472,Nouakchott,MR,2022-01-31 20:35:54,18.0858,-15.9785,81.32,24,100,11.14
473,Ha Tinh,VN,2022-01-31 20:40:11,18.3333,105.9,59.22,88,100,6.13
474,San Felipe,VE,2022-01-31 20:40:11,10.3399,-68.7425,83.37,52,67,8.99
475,Chipinge,ZW,2022-01-31 20:40:12,-20.1883,32.6236,62.17,84,2,4.03
476,Oga,IT,2022-01-31 20:40:12,46.4631,10.347,25.97,94,87,6.04
477,Narrabri,AU,2022-01-31 20:40:12,-30.3167,149.7833,73.53,83,9,2.66
478,Suluq,LY,2022-01-31 20:40:13,31.6682,20.2521,53.62,78,15,9.8
479,Karangasem,ID,2022-01-31 20:40:13,-8.45,115.6167,79.68,80,94,1.97
480,Nome,US,2022-01-31 20:39:10,64.5011,-165.4064,12.27,48,0,11.5
481,Berlevag,NO,2022-01-31 20:40:14,70.8578,29.0864,17.6,67,0,11.5
482,Grootfontein,NA,2022-01-31 20:40:14,-19.5667,18.1167,66.43,88,100,17.25
483,Guiratinga,BR,2022-01-31 20:40:14,-16.3494,-53.7583,72.1,93,99,6.22
484,Sangar,RU,2022-01-31 20:40:15,63.9242,127.4739,-37.26,100,100,0.87
485,Gold Coast,AU,2022-01-31 20:38:02,-28.0,153.4333,79.38,89,40,4.0
486,Te Anau,NZ,2022-01-31 20:40:15,-45.4167,167.7167,63.0,73,82,1.12
487,Camacha,PT,2022-01-31 20:40:16,33.0833,-16.3333,62.53,88,40,23.02
488,Parfino,RU,2022-01-31 20:40:16,57.9731,31.6481,25.81,98,100,3.15
489,Vostok,RU,2022-01-31 20:40:17,46.4856,135.8833,-12.46,99,98,4.36
490,Ankara,TR,2022-01-31 20:38:08,39.9199,32.8543,26.15,96,75,3.44
491,Taltal,CL,2022-01-31 20:40:17,-25.4,-70.4833,68.97,67,5,6.64
492,Eureka,US,2022-01-31 20:40:18,40.8021,-124.1637,53.67,75,69,8.99
493,La Roche-Sur-Yon,FR,2022-01-31 20:40:18,46.6667,-1.4333,44.15,81,0,5.75
494,Necochea,AR,2022-01-31 20:37:47,-38.5473,-58.7368,71.04,39,100,7.05
495,Matehuala,MX,2022-01-31 20:40:17,23.65,-100.65,73.31,11,22,18.45
496,Bichura,RU,2022-01-31 20:40:19,50.5881,107.6022,-4.25,99,99,2.3
497,Sokoni,TZ,2022-01-31 20:40:19,-6.4333,39.55,79.09,75,29,9.86
498,Bandarbeyla,SO,2022-01-31 20:40:19,9.4942,50.8122,76.69,77,38,15.68
499,Latung,PH,2022-01-31 20:40:20,5.5,120.8833,81.03,79,92,4.94
500,Mandera,KE,2022-01-31 20:40:20,3.9366,41.867,82.96,27,99,6.33
501,Tautira,PF,2022-01-31 20:40:20,-17.7333,-149.15,84.22,78,35,19.22
502,Manbij,SY,2022-01-31 20:40:21,36.5281,37.9549,41.77,76,99,7.74
503,Pokhvistnevo,RU,2022-01-31 20:40:21,53.6524,52.1274,30.65,91,100,16.13
504,Bougouni,ML,2022-01-31 20:40:21,11.417,-7.479,80.08,13,31,5.97
505,Viedma,AR,2022-01-31 20:40:22,-40.8135,-62.9967,79.93,15,44,11.68
506,Zhuhai,CN,2022-01-31 20:40:22,22.2769,113.5678,57.69,87,40,17.27
507,Sinnamary,GF,2022-01-31 20:40:22,5.3833,-52.95,78.35,82,100,10.16
508,Novobirilyussy,RU,2022-01-31 20:41:23,56.9514,90.6661,-7.91,96,10,3.44
509,Ruteng,ID,2022-01-31 20:41:23,-8.6136,120.4721,63.9,93,84,3.67
510,Poum,NC,2022-01-31 20:41:24,-20.2333,164.0167,80.33,76,100,14.63
511,Labuan,MY,2022-01-31 20:41:24,5.2767,115.2417,79.16,94,20,0.0
512,Salekhard,RU,2022-01-31 20:41:25,66.53,66.6019,-24.05,100,89,3.67
513,Arlit,NE,2022-01-31 20:40:39,18.7369,7.3853,59.02,17,0,9.1
514,Myitkyina,MM,2022-01-31 20:41:25,25.3833,97.4,53.44,85,15,2.51
515,Saint-Michel-Des-Saints,CA,2022-01-31 20:41:26,46.6834,-73.9159,5.94,81,100,4.65
516,Machachi,EC,2022-01-31 20:41:26,-0.5,-78.5667,53.1,93,100,4.43
517,Namanyere,TZ,2022-01-31 20:41:26,-7.5167,31.05,59.61,96,100,3.06
518,Toumodi,CI,2022-01-31 20:41:27,6.5613,-5.0158,79.3,22,57,2.3
519,Lukovetskiy,RU,2022-01-31 20:41:27,64.2956,41.9211,15.78,97,100,4.32
520,Hirna,ET,2022-01-31 20:41:28,9.2167,41.1,60.08,30,67,1.54
521,Ust-Maya,RU,2022-01-31 20:41:28,60.4167,134.5333,-15.25,99,100,2.08
522,Tateyama,JP,2022-01-31 20:41:29,34.9833,139.8667,40.1,51,95,8.72
523,Cap Malheureux,MU,2022-01-31 20:41:29,-19.9842,57.6142,81.09,70,29,10.0
524,Clyde River,CA,2022-01-31 20:41:05,70.4692,-68.5914,-30.77,68,0,3.44
525,Shunyi,CN,2022-01-31 20:41:29,40.125,116.6453,19.35,42,0,6.71
526,Tibu,CO,2022-01-31 20:41:30,8.639,-72.7358,91.81,36,87,3.04
527,Maragogi,BR,2022-01-31 20:40:39,-9.0122,-35.2225,80.51,75,10,7.9
528,Sindor,RU,2022-01-31 20:41:30,62.8629,51.8905,-2.81,99,80,3.91
529,Winnemucca,US,2022-01-31 20:41:31,40.973,-117.7357,46.45,34,40,5.75
530,Piedras Negras,MX,2022-01-31 20:41:31,28.7,-100.5167,75.24,46,0,0.0
531,Cascas,PE,2022-01-31 20:41:31,-7.4833,-78.8167,85.78,60,73,11.05
532,Valday,RU,2022-01-31 20:41:32,57.9747,33.2525,25.77,97,100,4.59
533,Bereda,ES,2022-01-31 20:41:32,43.2686,-7.5406,46.92,96,43,8.14
534,Muskegon,US,2022-01-31 20:36:36,43.3,-86.1334,32.45,64,100,9.22
535,Biak,ID,2022-01-31 20:41:33,-0.9131,122.8766,75.69,81,70,4.72
536,Neepawa,CA,2022-01-31 20:41:33,50.2289,-99.4664,19.8,98,100,5.77
537,Samarai,PG,2022-01-31 20:41:34,-10.6167,150.6667,81.25,77,100,11.77
538,Kimparana,ML,2022-01-31 20:41:34,12.8347,-4.9244,80.35,12,15,10.29
539,Usinsk,RU,2022-01-31 20:41:34,65.9939,57.5281,2.16,97,100,8.61
540,Darbhanga,IN,2022-01-31 20:41:35,26.1667,85.9,55.0,71,0,2.46
541,Lazarev,RU,2022-01-31 20:41:35,52.225,141.5131,5.18,78,100,13.62
542,Saint-Louis,SN,2022-01-31 20:41:35,16.3333,-15.0,88.29,9,100,8.28
543,Lucea,JM,2022-01-31 20:41:36,18.451,-78.1736,77.86,75,70,15.14
544,Dakar,SN,2022-01-31 20:41:36,14.6937,-17.4441,72.48,83,99,11.5
545,Constitucion,CL,2022-01-31 20:41:37,-35.3333,-72.4167,67.37,58,0,14.92
546,Sarangani,PH,2022-01-31 20:41:37,5.4033,125.4636,81.5,77,100,20.65
547,Creel,MX,2022-01-31 20:41:37,27.75,-107.6333,55.85,22,1,11.74
548,Mitsamiouli,KM,2022-01-31 20:42:38,-11.3847,43.2844,81.72,73,12,1.74
549,Bairiki,KI,2022-01-31 20:42:38,1.3292,172.9752,81.82,78,88,14.92
550,Aksay,RU,2022-01-31 20:42:39,47.26,39.87,34.25,92,100,11.01
551,Freeport,US,2022-01-31 20:42:39,40.6576,-73.5832,32.38,45,0,3.0
552,Ziarat,PK,2022-01-31 20:42:39,30.3823,67.7282,33.42,50,0,10.76
553,Hofn,IS,2022-01-31 20:42:40,64.2539,-15.2082,29.97,84,100,2.28
554,Menongue,AO,2022-01-31 20:41:29,-14.6585,17.691,67.82,53,100,2.55
555,Faya,SA,2022-01-31 20:40:41,18.3851,42.4509,57.31,79,2,6.17
556,Port Blair,IN,2022-01-31 20:42:40,11.6667,92.75,73.27,75,63,5.84
557,Tecoanapa,MX,2022-01-31 20:42:41,16.5167,-98.75,83.8,56,0,11.86
558,Ojinaga,MX,2022-01-31 20:42:41,29.5667,-104.4167,68.95,28,0,16.11
559,Alekseyevsk,RU,2022-01-31 20:42:42,57.8406,108.3492,-1.61,99,100,2.71
560,Corvallis,US,2022-01-31 20:41:05,44.5646,-123.262,47.89,76,100,1.01
561,Kupang,ID,2022-01-31 20:42:42,-10.1667,123.5833,78.44,86,72,13.67
562,Bell Ville,AR,2022-01-31 20:42:42,-32.6259,-62.6887,89.64,24,9,6.67
563,Port Lincoln,AU,2022-01-31 20:42:42,-34.7333,135.8667,63.97,73,43,18.01
564,Naze,JP,2022-01-31 20:42:43,28.3667,129.4833,52.23,67,36,7.61
565,Beringovskiy,RU,2022-01-31 20:42:43,63.05,179.3167,-2.85,91,99,16.82
566,Jiangyou,CN,2022-01-31 20:42:44,31.7667,104.7167,40.03,95,100,3.91
567,Carballo,ES,2022-01-31 20:42:44,43.213,-8.691,51.01,85,31,10.83
568,Muborak,UZ,2022-01-31 20:42:44,39.2553,65.1528,44.38,52,1,7.27
